student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,paid,active_purchase,potential_stay
276535,GB,2022-06-04,,,,"(False, False)",False,False
276536,ID,2022-06-04,,,,"(False, False)",False,False
276537,JO,2022-06-04,,,,"(False, False)",False,False
276538,NG,2022-06-04,,,,"(False, False)",False,False
276539,NG,2022-06-04,,,,"(False, False)",False,False
276540,IN,2022-06-04,,,,"(False, False)",False,False
276541,SE,2022-06-04,,,,"(False, False)",False,False
276542,SE,2022-06-04,20832.0,Monthly,2022-07-15,"(False, True)",False,True
276543,EG,2022-06-04,,,,"(False, False)",False,False
276544,VN,2022-06-04,,,,"(False, False)",False,False
276545,GB,2022-06-04,,,,"(False, False)",False,False
276546,ID,2022-06-04,,,,"(False, False)",False,False
276547,NL,2022-06-04,,,,"(False, False)",False,False
276548,BR,2022-06-04,,,,"(False, False)",False,False
276549,AR,2022-06-04,,,,"(False, False)",False,False
276550,GB,2022-06-04,,,,"(False, False)",False,False
276551,IN,2022-06-04,,,,"(False, False)",False,False
276552,GB,2022-06-04,,,,"(False, False)",False,False
276553,US,2022-06-04,19960.0,Annual,2022-06-04,"(True, True)",True,True
276554,NG,2022-06-04,,,,"(False, False)",False,False
276555,PT,2022-06-04,,,,"(False, False)",False,False
276556,IN,2022-06-04,,,,"(False, False)",False,False
276557,EG,2022-06-04,,,,"(False, False)",False,False
276558,SD,2022-06-04,,,,"(False, False)",False,False
276559,SA,2022-06-04,,,,"(False, False)",False,False
276560,IT,2022-06-04,,,,"(False, False)",False,False
276561,US,2022-06-04,,,,"(False, False)",False,False
276562,US,2022-06-04,21445.0,Monthly,2022-08-05,"(False, True)",False,True
276563,US,2022-06-04,,,,"(False, False)",False,False
276564,EG,2022-06-04,,,,"(False, False)",False,False
276565,US,2022-06-04,,,,"(False, False)",False,False
276566,CA,2022-06-04,,,,"(False, False)",False,False
276567,US,2022-06-04,,,,"(False, False)",False,False
276568,IN,2022-06-04,,,,"(False, False)",False,False
276569,CH,2022-06-04,,,,"(False, False)",False,False
276570,IQ,2022-06-04,,,,"(False, False)",False,False
276571,TZ,2022-06-04,,,,"(False, False)",False,False
276572,EG,2022-06-04,,,,"(False, False)",False,False
276573,US,2022-06-04,,,,"(False, False)",False,False
276574,EG,2022-06-04,,,,"(False, False)",False,False
276575,US,2022-06-04,,,,"(False, False)",False,False
276576,US,2022-06-04,,,,"(False, False)",False,False
276577,EG,2022-06-04,,,,"(False, False)",False,False
276578,SA,2022-06-04,,,,"(False, False)",False,False
276579,EG,2022-06-04,,,,"(False, False)",False,False
276580,RO,2022-06-04,,,,"(False, False)",False,False
276581,US,2022-06-04,,,,"(False, False)",False,False
276582,EG,2022-06-04,,,,"(False, False)",False,False
276583,US,2022-06-04,,,,"(False, False)",False,False
276584,GB,2022-06-04,,,,"(False, False)",False,False
276585,IQ,2022-06-04,,,,"(False, False)",False,False
276586,UZ,2022-06-04,,,,"(False, False)",False,False
276587,EG,2022-06-04,,,,"(False, False)",False,False
276588,ES,2022-06-04,,,,"(False, False)",False,False
276589,EG,2022-06-04,,,,"(False, False)",False,False
276590,PT,2022-06-04,,,,"(False, False)",False,False
276591,NG,2022-06-04,,,,"(False, False)",False,False
276592,EG,2022-06-04,,,,"(False, False)",False,False
276593,US,2022-06-05,,,,"(False, False)",False,False
276594,AU,2022-06-05,,,,"(False, False)",False,False
276595,EG,2022-06-05,,,,"(False, False)",False,False
276596,US,2022-06-05,,,,"(False, False)",False,False
276597,IN,2022-06-05,,,,"(False, False)",False,False
276598,AU,2022-06-05,20088.0,Annual,2022-06-11,"(True, True)",True,True
276599,PR,2022-06-05,,,,"(False, False)",False,False
276600,PR,2022-06-05,,,,"(False, False)",False,False
276601,NG,2022-06-05,,,,"(False, False)",False,False
276602,US,2022-06-05,,,,"(False, False)",False,False
276603,IN,2022-06-05,,,,"(False, False)",False,False
276604,TN,2022-06-05,,,,"(False, False)",False,False
276605,EG,2022-06-05,,,,"(False, False)",False,False
276606,NG,2022-06-05,,,,"(False, False)",False,False
276607,AU,2022-06-05,,,,"(False, False)",False,False
276608,IN,2022-06-05,,,,"(False, False)",False,False
276609,US,2022-06-05,,,,"(False, False)",False,False
276610,BE,2022-06-05,,,,"(False, False)",False,False
276611,IQ,2022-06-05,,,,"(False, False)",False,False
276612,IN,2022-06-05,,,,"(False, False)",False,False
276613,JO,2022-06-05,,,,"(False, False)",False,False
276614,KW,2022-06-05,,,,"(False, False)",False,False
276615,US,2022-06-05,,,,"(False, False)",False,False
276616,IN,2022-06-05,,,,"(False, False)",False,False
276617,US,2022-06-05,,,,"(False, False)",False,False
276618,IN,2022-06-05,,,,"(False, False)",False,False
276619,US,2022-06-05,,,,"(False, False)",False,False
276620,IN,2022-06-05,,,,"(False, False)",False,False
276621,IN,2022-06-05,,,,"(False, False)",False,False
276622,EG,2022-06-05,,,,"(False, False)",False,False
276623,EG,2022-06-05,,,,"(False, False)",False,False
276624,AU,2022-06-05,,,,"(False, False)",False,False
276625,GB,2022-06-05,,,,"(False, False)",False,False
276626,EG,2022-06-05,,,,"(False, False)",False,False
276627,SA,2022-06-05,,,,"(False, False)",False,False
276628,IN,2022-06-05,,,,"(False, False)",False,False
276629,NL,2022-06-05,,,,"(False, False)",False,False
276630,IN,2022-06-05,,,,"(False, False)",False,False
276631,VN,2022-06-05,,,,"(False, False)",False,False
276632,IN,2022-06-05,,,,"(False, False)",False,False
276633,NG,2022-06-05,,,,"(False, False)",False,False
276634,IN,2022-06-05,,,,"(False, False)",False,False
276636,IN,2022-06-05,,,,"(False, False)",False,False
276637,NO,2022-06-05,,,,"(False, False)",False,False
276638,IN,2022-06-05,,,,"(False, False)",False,False
276639,EG,2022-06-05,,,,"(False, False)",False,False
276640,IN,2022-06-05,,,,"(False, False)",False,False
276641,EG,2022-06-05,,,,"(False, False)",False,False
276642,EG,2022-06-05,,,,"(False, False)",False,False
276643,US,2022-06-05,,,,"(False, False)",False,False
276644,EG,2022-06-05,,,,"(False, False)",False,False
276645,IN,2022-06-05,,,,"(False, False)",False,False
276646,EG,2022-06-05,,,,"(False, False)",False,False
276647,MY,2022-06-05,,,,"(False, False)",False,False
276648,NL,2022-06-05,,,,"(False, False)",False,False
276649,IN,2022-06-05,,,,"(False, False)",False,False
276650,MY,2022-06-05,,,,"(False, False)",False,False
276651,IN,2022-06-05,,,,"(False, False)",False,False
276652,ZA,2022-06-05,,,,"(False, False)",False,False
276653,MM,2022-06-05,,,,"(False, False)",False,False
276655,EG,2022-06-05,,,,"(False, False)",False,False
276656,EG,2022-06-05,,,,"(False, False)",False,False
276657,LB,2022-06-05,,,,"(False, False)",False,False
276658,US,2022-06-05,,,,"(False, False)",False,False
276659,US,2022-06-05,,,,"(False, False)",False,False
276660,EG,2022-06-05,,,,"(False, False)",False,False
276661,EG,2022-06-05,,,,"(False, False)",False,False
276662,US,2022-06-05,,,,"(False, False)",False,False
276663,CN,2022-06-05,,,,"(False, False)",False,False
276664,NP,2022-06-05,,,,"(False, False)",False,False
276665,US,2022-06-05,,,,"(False, False)",False,False
276666,IN,2022-06-05,19975.0,Annual,2022-06-05,"(True, True)",True,True
276667,EG,2022-06-05,,,,"(False, False)",False,False
276668,NP,2022-06-05,,,,"(False, False)",False,False
276669,TN,2022-06-05,,,,"(False, False)",False,False
276670,NG,2022-06-05,,,,"(False, False)",False,False
276671,DK,2022-06-05,19976.0,Annual,2022-06-05,"(True, True)",True,True
276672,IN,2022-06-05,,,,"(False, False)",False,False
276673,RO,2022-06-05,,,,"(False, False)",False,False
276674,EG,2022-06-05,,,,"(False, False)",False,False
276675,EG,2022-06-05,,,,"(False, False)",False,False
276676,DZ,2022-06-05,,,,"(False, False)",False,False
276677,IN,2022-06-05,,,,"(False, False)",False,False
276678,DE,2022-06-05,,,,"(False, False)",False,False
276679,EG,2022-06-05,,,,"(False, False)",False,False
276680,IN,2022-06-05,,,,"(False, False)",False,False
276681,NG,2022-06-05,,,,"(False, False)",False,False
276682,EG,2022-06-05,,,,"(False, False)",False,False
276683,TG,2022-06-05,,,,"(False, False)",False,False
276684,IQ,2022-06-05,,,,"(False, False)",False,False
276685,EG,2022-06-05,,,,"(False, False)",False,False
276686,VN,2022-06-05,,,,"(False, False)",False,False
276687,GB,2022-06-05,,,,"(False, False)",False,False
276689,EG,2022-06-05,,,,"(False, False)",False,False
276690,DE,2022-06-05,,,,"(False, False)",False,False
276691,PT,2022-06-05,,,,"(False, False)",False,False
276692,MA,2022-06-05,,,,"(False, False)",False,False
276693,US,2022-06-05,,,,"(False, False)",False,False
276694,CA,2022-06-05,,,,"(False, False)",False,False
276695,EG,2022-06-05,,,,"(False, False)",False,False
276696,IN,2022-06-05,,,,"(False, False)",False,False
276697,KW,2022-06-05,,,,"(False, False)",False,False
276698,DZ,2022-06-05,,,,"(False, False)",False,False
276699,NL,2022-06-06,,,,"(False, False)",False,False
276700,US,2022-06-06,,,,"(False, False)",False,False
276701,US,2022-06-06,,,,"(False, False)",False,False
276702,EG,2022-06-06,,,,"(False, False)",False,False
276703,TR,2022-06-06,,,,"(False, False)",False,False
276704,CA,2022-06-06,,,,"(False, False)",False,False
276705,US,2022-06-06,,,,"(False, False)",False,False
276706,CA,2022-06-06,,,,"(False, False)",False,False
276707,US,2022-06-06,,,,"(False, False)",False,False
276708,US,2022-06-06,,,,"(False, False)",False,False
276709,BR,2022-06-06,,,,"(False, False)",False,False
276710,IN,2022-06-06,,,,"(False, False)",False,False
276711,PS,2022-06-06,,,,"(False, False)",False,False
276712,US,2022-06-06,,,,"(False, False)",False,False
276713,VN,2022-06-06,,,,"(False, False)",False,False
276714,ZA,2022-06-06,,,,"(False, False)",False,False
276715,EG,2022-06-06,,,,"(False, False)",False,False
276716,EG,2022-06-06,,,,"(False, False)",False,False
276717,VN,2022-06-06,,,,"(False, False)",False,False
276718,IQ,2022-06-06,,,,"(False, False)",False,False
276719,NG,2022-06-06,,,,"(False, False)",False,False
276720,NZ,2022-06-06,,,,"(False, False)",False,False
276721,IN,2022-06-06,,,,"(False, False)",False,False
276722,PK,2022-06-06,,,,"(False, False)",False,False
276723,IN,2022-06-06,,,,"(False, False)",False,False
276724,IN,2022-06-06,,,,"(False, False)",False,False
276725,PT,2022-06-06,,,,"(False, False)",False,False
276726,ID,2022-06-06,,,,"(False, False)",False,False
276727,BG,2022-06-06,,,,"(False, False)",False,False
276728,IN,2022-06-06,,,,"(False, False)",False,False
276729,SA,2022-06-06,,,,"(False, False)",False,False
276730,IN,2022-06-06,,,,"(False, False)",False,False
276731,EG,2022-06-06,,,,"(False, False)",False,False
276732,JO,2022-06-06,,,,"(False, False)",False,False
276733,IN,2022-06-06,,,,"(False, False)",False,False
276734,IN,2022-06-06,,,,"(False, False)",False,False
276735,IQ,2022-06-06,,,,"(False, False)",False,False
276736,NG,2022-06-06,,,,"(False, False)",False,False
276737,IN,2022-06-06,,,,"(False, False)",False,False
276738,IN,2022-06-06,,,,"(False, False)",False,False
276739,AE,2022-06-06,,,,"(False, False)",False,False
276740,GB,2022-06-06,,,,"(False, False)",False,False
276741,MY,2022-06-06,,,,"(False, False)",False,False
276743,DE,2022-06-06,,,,"(False, False)",False,False
276744,IN,2022-06-06,,,,"(False, False)",False,False
276745,BG,2022-06-06,,,,"(False, False)",False,False
276746,SA,2022-06-06,,,,"(False, False)",False,False
276747,GB,2022-06-06,,,,"(False, False)",False,False
276748,IN,2022-06-06,,,,"(False, False)",False,False
276749,IN,2022-06-06,,,,"(False, False)",False,False
276750,GB,2022-06-06,,,,"(False, False)",False,False
276751,EG,2022-06-06,,,,"(False, False)",False,False
276752,IQ,2022-06-06,,,,"(False, False)",False,False
276753,DE,2022-06-06,,,,"(False, False)",False,False
276754,GB,2022-06-06,,,,"(False, False)",False,False
276755,EG,2022-06-06,,,,"(False, False)",False,False
276756,CZ,2022-06-06,,,,"(False, False)",False,False
276757,IN,2022-06-06,,,,"(False, False)",False,False
276758,IN,2022-06-06,,,,"(False, False)",False,False
276759,GB,2022-06-06,,,,"(False, False)",False,False
276761,IN,2022-06-06,,,,"(False, False)",False,False
276762,EG,2022-06-06,,,,"(False, False)",False,False
276763,EG,2022-06-06,,,,"(False, False)",False,False
276764,US,2022-06-06,,,,"(False, False)",False,False
276765,BG,2022-06-06,,,,"(False, False)",False,False
276766,IN,2022-06-06,,,,"(False, False)",False,False
276767,NG,2022-06-06,,,,"(False, False)",False,False
276768,BG,2022-06-06,,,,"(False, False)",False,False
276769,IN,2022-06-06,,,,"(False, False)",False,False
276771,US,2022-06-06,,,,"(False, False)",False,False
276772,UG,2022-06-06,,,,"(False, False)",False,False
276773,US,2022-06-06,,,,"(False, False)",False,False
276774,GB,2022-06-06,,,,"(False, False)",False,False
276776,US,2022-06-06,,,,"(False, False)",False,False
276777,RO,2022-06-06,,,,"(False, False)",False,False
276778,MA,2022-06-06,,,,"(False, False)",False,False
276779,NG,2022-06-06,,,,"(False, False)",False,False
276780,BD,2022-06-06,,,,"(False, False)",False,False
276781,US,2022-06-06,20101.0,Annual,2022-06-12,"(True, True)",True,True
276783,US,2022-06-06,22089.0,Monthly,2022-09-06,"(False, True)",False,True
276784,US,2022-06-06,22856.0,Monthly,2022-10-06,"(True, True)",True,True
276785,PK,2022-06-06,,,,"(False, False)",False,False
276786,US,2022-06-06,,,,"(False, False)",False,False
276787,EG,2022-06-06,,,,"(False, False)",False,False
276788,MX,2022-06-06,20328.0,Annual,2022-06-22,"(True, True)",True,True
276789,BG,2022-06-06,,,,"(False, False)",False,False
276790,EG,2022-06-06,,,,"(False, False)",False,False
276791,KZ,2022-06-06,,,,"(False, False)",False,False
276792,IN,2022-06-06,,,,"(False, False)",False,False
276793,MA,2022-06-06,,,,"(False, False)",False,False
276794,PH,2022-06-06,,,,"(False, False)",False,False
276795,AU,2022-06-06,,,,"(False, False)",False,False
276796,EG,2022-06-06,,,,"(False, False)",False,False
276797,PS,2022-06-06,,,,"(False, False)",False,False
276798,NG,2022-06-06,,,,"(False, False)",False,False
276799,US,2022-06-06,,,,"(False, False)",False,False
276800,IN,2022-06-06,,,,"(False, False)",False,False
276801,US,2022-06-06,,,,"(False, False)",False,False
276802,CO,2022-06-06,,,,"(False, False)",False,False
276803,US,2022-06-06,,,,"(False, False)",False,False
276804,EG,2022-06-06,,,,"(False, False)",False,False
276805,EG,2022-06-06,,,,"(False, False)",False,False
276806,TN,2022-06-06,,,,"(False, False)",False,False
276807,US,2022-06-06,,,,"(False, False)",False,False
276808,CN,2022-06-06,,,,"(False, False)",False,False
276809,BR,2022-06-06,,,,"(False, False)",False,False
276810,EG,2022-06-06,,,,"(False, False)",False,False
276811,US,2022-06-06,,,,"(False, False)",False,False
276812,UZ,2022-06-06,,,,"(False, False)",False,False
276813,DZ,2022-06-06,,,,"(False, False)",False,False
276814,IN,2022-06-06,,,,"(False, False)",False,False
276815,AL,2022-06-06,,,,"(False, False)",False,False
276816,SE,2022-06-06,,,,"(False, False)",False,False
276817,DZ,2022-06-06,,,,"(False, False)",False,False
276818,GB,2022-06-06,,,,"(False, False)",False,False
276819,US,2022-06-06,,,,"(False, False)",False,False
276820,EG,2022-06-06,,,,"(False, False)",False,False
276821,MA,2022-06-06,,,,"(False, False)",False,False
276822,EG,2022-06-06,,,,"(False, False)",False,False
276823,DZ,2022-06-06,,,,"(False, False)",False,False
276824,DE,2022-06-06,,,,"(False, False)",False,False
276825,US,2022-06-06,,,,"(False, False)",False,False
276826,IN,2022-06-06,,,,"(False, False)",False,False
276827,GM,2022-06-06,,,,"(False, False)",False,False
276829,CA,2022-06-06,19993.0,Annual,2022-06-06,"(True, True)",True,True
276830,IN,2022-06-06,,,,"(False, False)",False,False
276831,EG,2022-06-06,,,,"(False, False)",False,False
276832,NO,2022-06-06,,,,"(False, False)",False,False
276833,DE,2022-06-06,,,,"(False, False)",False,False
276834,IT,2022-06-06,,,,"(False, False)",False,False
276835,US,2022-06-06,,,,"(False, False)",False,False
276836,NG,2022-06-06,,,,"(False, False)",False,False
276837,JO,2022-06-06,,,,"(False, False)",False,False
276838,GB,2022-06-06,,,,"(False, False)",False,False
276839,NZ,2022-06-06,,,,"(False, False)",False,False
276840,US,2022-06-06,,,,"(False, False)",False,False
276841,EG,2022-06-06,,,,"(False, False)",False,False
276842,TR,2022-06-06,,,,"(False, False)",False,False
276843,US,2022-06-07,,,,"(False, False)",False,False
276844,NL,2022-06-07,,,,"(False, False)",False,False
276845,US,2022-06-07,,,,"(False, False)",False,False
276846,US,2022-06-07,,,,"(False, False)",False,False
276847,US,2022-06-07,,,,"(False, False)",False,False
276848,CA,2022-06-07,,,,"(False, False)",False,False
276849,US,2022-06-07,,,,"(False, False)",False,False
276850,US,2022-06-07,,,,"(False, False)",False,False
276851,TH,2022-06-07,,,,"(False, False)",False,False
276852,US,2022-06-07,,,,"(False, False)",False,False
276853,US,2022-06-07,,,,"(False, False)",False,False
276854,IN,2022-06-07,,,,"(False, False)",False,False
276855,IN,2022-06-07,,,,"(False, False)",False,False
276856,DO,2022-06-07,,,,"(False, False)",False,False
276857,US,2022-06-07,20005.0,Annual,2022-06-07,"(True, True)",True,True
276858,VN,2022-06-07,,,,"(False, False)",False,False
276859,IN,2022-06-07,,,,"(False, False)",False,False
276860,US,2022-06-07,22711.0,Annual,2022-09-29,"(True, True)",True,True
276861,EG,2022-06-07,,,,"(False, False)",False,False
276862,CA,2022-06-07,,,,"(False, False)",False,False
276863,ID,2022-06-07,,,,"(False, False)",False,False
276864,IN,2022-06-07,,,,"(False, False)",False,False
276866,DE,2022-06-07,,,,"(False, False)",False,False
276867,IN,2022-06-07,,,,"(False, False)",False,False
276868,US,2022-06-07,,,,"(False, False)",False,False
276869,LK,2022-06-07,,,,"(False, False)",False,False
276870,PK,2022-06-07,,,,"(False, False)",False,False
276871,PT,2022-06-07,,,,"(False, False)",False,False
276872,IN,2022-06-07,,,,"(False, False)",False,False
276873,PK,2022-06-07,,,,"(False, False)",False,False
276874,NG,2022-06-07,,,,"(False, False)",False,False
276875,SA,2022-06-07,,,,"(False, False)",False,False
